date,day_of_week,day_of_week_num,month,year,shift,shift_hour,is_weekend,is_holiday,station_id,station_factor,fuel_type,price_per_liter,predicted_demand_liters,actual_demand_liters,demand_accuracy,num_transactions,avg_liters_per_transaction,avg_wait_time_minutes,peak_wait_time_minutes,tank_capacity_liters,stock_before_liters,stock_after_liters,stock_percentage,alert_status,recommended_staff,temperature_celsius,rainfall_mm,revenue_lkr,seasonal_factor,shift_multiplier,weekend_multiplier,holiday_multiplier,weather_multiplier
2024-01-11,Thursday,3,1,2024,afternoon,14,0,0,Station_E,0.8,Diesel,355.0,1440.0,1480.56,97.18,40,37.01,6.3,6.3,10000,5369.98,3889.42,38.9,low,3,31.1,0.0,525599.2,1.0,1.0,1.0,1.0,1.0
2023-02-19,Sunday,6,2,2023,afternoon,14,1,0,Station_C,0.9,Petrol_95,454.83,1164.38,1177.58,98.87,28,42.06,8.2,8.2,15000,11775.36,10597.78,70.7,normal,3,27.2,0.0,535600.3,1.15,1.0,1.25,1.0,1.0
2022-12-24,Saturday,5,12,2022,morning,8,1,0,Station_E,0.8,Petrol_92,383.31,1657.5,1556.59,93.91,40,38.91,7.2,10.8,20000,13241.83,11685.24,58.4,normal,4,28.3,0.0,596655.14,0.85,1.3,1.25,1.0,1.0
2023-12-28,Thursday,3,12,2023,morning,8,0,0,Station_B,1.0,Petrol_92,384.31,1657.5,1449.43,87.45,32,45.29,6.9,10.4,20000,16533.01,15083.58,75.4,normal,3,27.4,10.5,557031.88,0.85,1.3,1.0,1.0,1.0
2023-07-23,Sunday,6,7,2023,afternoon,14,1,0,Station_C,0.9,Diesel,360.29,1923.75,1935.64,99.38,47,41.18,7.3,7.3,10000,5045.15,3109.51,31.1,low,4,23.4,167.7,697387.85,1.0,1.0,1.25,1.0,0.95
2022-06-25,Saturday,5,6,2022,afternoon,14,1,0,Station_E,0.8,Diesel,355.39,1966.5,1988.87,98.86,55,36.16,7.4,7.4,10000,6703.06,4714.19,47.1,normal,4,25.3,120.8,706834.18,1.15,1.0,1.25,1.0,0.95
2022-08-06,Saturday,5,8,2022,morning,8,1,0,Station_D,1.1,Petrol_95,445.72,1299.07,1360.15,95.3,31,43.88,9.0,13.5,20000,14348.78,12988.63,64.9,normal,3,22.7,154.5,606240.76,0.85,1.3,1.25,1.0,0.95
2024-09-13,Friday,4,9,2024,morning,8,0,0,Station_B,1.0,Petrol_92,378.37,1371.21,1127.93,82.26,27,41.78,6.0,9.0,10000,8622.48,7494.55,74.9,normal,3,22.3,132.6,426776.71,0.74,1.3,1.0,1.0,0.95
2023-07-10,Monday,0,7,2023,morning,8,0,0,Station_E,0.8,Diesel,359.02,1778.4,1743.23,98.02,41,42.52,6.9,10.4,10000,6348.41,4605.18,46.1,normal,4,21.7,165.3,625848.0,1.0,1.3,1.0,1.0,0.95
2022-04-08,Friday,4,4,2022,afternoon,14,0,0,Station_D,1.1,Super_Diesel,422.18,1001.0,1108.1,89.3,28,39.57,9.3,9.3,20000,10346.36,9238.26,46.2,normal,3,30.6,0.0,467814.15,1.3,1.0,1.0,1.0,1.0
2024-01-05,Friday,4,1,2024,evening,20,0,0,Station_D,1.1,Diesel,358.45,1683.0,1791.72,93.54,50,35.83,7.0,7.0,20000,15173.36,13381.64,66.9,normal,4,24.0,0.0,642243.93,1.0,0.85,1.0,1.0,1.0
2023-06-27,Tuesday,1,6,2023,morning,8,0,0,Station_E,0.8,Petrol_95,445.68,1022.58,867.89,84.87,23,37.73,6.9,10.4,10000,6627.17,5759.28,57.6,normal,2,25.3,107.0,386801.81,1.15,1.3,1.0,1.0,0.95
2024-10-09,Wednesday,2,10,2024,morning,8,0,0,Station_B,1.0,Petrol_92,377.86,1365.0,1483.27,91.34,38,39.03,7.0,10.5,15000,9401.11,7917.84,52.8,normal,3,22.7,35.8,560464.55,0.7,1.3,1.0,1.0,1.0
2024-09-20,Friday,4,9,2024,evening,20,0,0,Station_B,1.0,Diesel,359.12,1075.87,1403.41,69.56,39,35.98,6.1,6.1,20000,15118.05,13714.64,68.6,normal,3,26.5,153.0,503985.68,0.74,0.85,1.0,1.0,0.95
2023-03-12,Sunday,6,3,2023,afternoon,14,1,0,Station_D,1.1,Petrol_95,446.01,1559.01,1557.88,99.93,36,43.27,9.9,9.9,20000,17420.14,15862.26,79.3,normal,4,28.0,0.0,694832.57,1.26,1.0,1.25,1.0,1.0
2022-02-12,Saturday,5,2,2022,morning,8,1,0,Station_C,0.9,Diesel,363.8,3027.38,2829.15,93.45,65,43.53,9.3,14.0,20000,10775.56,7946.41,39.7,low,5,28.3,0.0,1029247.94,1.15,1.3,1.25,1.0,1.0
2024-01-13,Saturday,5,1,2024,evening,20,1,0,Station_E,0.8,Super_Diesel,420.27,595.0,646.16,91.4,14,46.15,6.7,6.7,15000,14058.7,13412.54,89.4,normal,2,28.4,0.0,271560.8,1.0,0.85,1.25,1.0,1.0
2022-12-18,Sunday,6,12,2022,morning,8,1,0,Station_C,0.9,Diesel,357.19,2237.62,2711.5,78.82,70,38.74,9.0,13.5,20000,15809.84,13098.34,65.5,normal,5,24.1,0.0,968511.66,0.85,1.3,1.25,1.0,1.0
2022-05-17,Tuesday,1,5,2022,afternoon,14,0,0,Station_D,1.1,Diesel,363.6,2494.42,2168.03,86.92,48,45.17,7.8,7.8,20000,17845.69,15677.66,78.4,normal,5,27.2,72.2,788293.24,1.26,1.0,1.0,1.0,1.0
2022-06-09,Thursday,3,6,2022,morning,8,0,0,Station_D,1.1,Petrol_95,450.51,1406.05,1593.81,86.65,37,43.08,10.1,15.2,20000,13026.49,11432.68,57.2,normal,4,28.1,161.6,718023.79,1.15,1.3,1.0,1.0,0.95
2024-02-29,Thursday,3,2,2024,evening,20,0,0,Station_D,1.1,Petrol_95,446.74,967.72,1255.98,70.21,32,39.25,8.6,8.6,20000,18822.5,17566.52,87.8,normal,3,27.9,0.0,561090.44,1.15,0.85,1.0,1.0,1.0
2024-06-27,Thursday,3,6,2024,evening,20,0,0,Station_B,1.0,Super_Diesel,416.86,684.25,771.71,87.22,17,45.39,7.4,7.4,20000,11358.16,10586.45,52.9,normal,2,25.1,74.5,321696.91,1.15,0.85,1.0,1.0,1.0
2022-12-22,Thursday,3,12,2022,afternoon,14,0,0,Station_D,1.1,Petrol_95,448.76,841.5,1043.74,75.97,26,40.14,7.6,7.6,10000,6212.25,5168.51,51.7,normal,3,25.4,46.9,468391.15,0.85,1.0,1.0,1.0,1.0
2023-08-20,Sunday,6,8,2023,evening,20,1,0,Station_B,1.0,Diesel,356.21,1544.34,1222.25,79.14,28,43.65,5.7,5.7,20000,17761.65,16539.4,82.7,normal,3,22.9,127.1,435373.3,0.85,0.85,1.25,1.0,0.95
2024-10-06,Sunday,6,10,2024,evening,20,1,0,Station_D,1.1,Petrol_95,451.63,699.5,676.82,96.76,18,37.6,6.0,6.0,10000,7979.68,7302.86,73.0,normal,2,23.9,111.7,305670.49,0.7,0.85,1.25,1.0,0.95
2023-09-10,Sunday,6,9,2023,evening,20,1,0,Station_E,0.8,Petrol_92,381.09,896.56,1103.87,76.88,27,40.88,5.9,5.9,20000,17058.13,15954.26,79.8,normal,3,24.7,145.6,420669.09,0.74,0.85,1.25,1.0,0.95
2023-08-13,Sunday,6,8,2023,morning,8,1,0,Station_C,0.9,Diesel,356.61,2125.74,2355.6,89.19,57,41.33,8.2,12.3,20000,13952.75,11597.15,58.0,normal,5,25.5,128.2,840019.3,0.85,1.3,1.25,1.0,0.95
2024-11-05,Tuesday,1,11,2024,evening,20,0,0,Station_E,0.8,Diesel,355.93,906.0,1110.91,77.38,28,39.68,5.5,5.5,20000,13242.82,12131.91,60.7,normal,3,25.2,48.6,395411.0,0.74,0.85,1.0,1.0,1.0
2023-03-16,Thursday,3,3,2023,evening,20,0,0,Station_E,0.8,Petrol_92,384.03,1285.0,1216.25,94.65,28,43.44,6.2,6.2,20000,18387.11,17170.86,85.9,normal,3,31.5,0.0,467081.66,1.26,0.85,1.0,1.0,1.0
2022-02-25,Friday,4,2,2022,afternoon,14,0,0,Station_D,1.1,Super_Diesel,416.4,885.5,800.98,90.46,20,40.05,7.6,7.6,15000,9552.31,8751.33,58.3,normal,2,28.2,0.0,333528.97,1.15,1.0,1.0,1.0,1.0
2023-09-24,Sunday,6,9,2023,evening,20,1,0,Station_B,1.0,Diesel,355.54,1344.84,1370.3,98.11,34,40.3,6.0,6.0,20000,18125.33,16755.03,83.8,normal,3,27.4,142.3,487201.46,0.74,0.85,1.25,1.0,0.95
2022-08-23,Tuesday,1,8,2022,evening,20,0,0,Station_E,0.8,Petrol_95,445.99,494.19,553.7,87.96,12,46.14,5.5,5.5,20000,11605.58,11051.88,55.3,normal,2,24.4,114.9,246943.14,0.85,0.85,1.0,1.0,0.95
2023-11-19,Sunday,6,11,2023,afternoon,14,1,0,Station_B,1.0,Petrol_95,450.85,832.72,979.8,82.34,22,44.54,7.4,7.4,15000,9972.39,8992.59,60.0,normal,2,30.2,48.5,441744.44,0.74,1.0,1.25,1.0,1.0
2024-09-27,Friday,4,9,2024,afternoon,14,0,0,Station_E,0.8,Petrol_92,375.57,843.82,744.91,88.28,20,37.25,5.0,5.0,10000,6256.31,5511.4,55.1,normal,2,27.1,195.8,279762.55,0.74,1.0,1.0,1.0,0.95
2023-07-19,Wednesday,2,7,2023,morning,8,0,0,Station_D,1.1,Diesel,363.74,2445.3,2387.1,97.62,60,39.78,8.3,12.5,10000,9112.13,6725.03,67.3,normal,5,24.4,126.3,868292.73,1.0,1.3,1.0,1.0,0.95
2023-10-24,Tuesday,1,10,2023,evening,20,0,0,Station_A,1.2,Petrol_95,451.73,610.47,614.28,99.38,16,38.39,5.7,5.7,10000,7193.04,6578.76,65.8,normal,2,26.4,107.7,277485.89,0.7,0.85,1.0,1.0,0.95
2024-12-26,Thursday,3,12,2024,afternoon,14,0,0,Station_C,0.9,Petrol_95,452.79,688.5,588.23,85.44,14,42.02,5.6,5.6,15000,14232.61,13644.38,91.0,normal,2,28.9,0.0,266344.84,0.85,1.0,1.0,1.0,1.0
2022-01-27,Thursday,3,1,2022,morning,8,0,0,Station_C,0.9,Diesel,356.87,2106.0,2611.79,75.98,58,45.03,8.8,13.2,20000,11761.1,9149.31,45.7,normal,5,30.3,0.0,932072.24,1.0,1.3,1.0,1.0,1.0
2023-02-17,Friday,4,2,2023,evening,20,0,0,Station_C,0.9,Petrol_92,381.7,1319.62,1627.58,76.66,42,38.75,7.3,7.3,20000,17223.51,15595.93,78.0,normal,4,28.0,0.0,621241.13,1.15,0.85,1.0,1.0,1.0
2022-05-06,Friday,4,5,2022,morning,8,0,0,Station_E,0.8,Super_Diesel,422.66,917.14,895.68,97.66,22,40.71,8.1,12.1,15000,12952.46,12056.78,80.4,normal,2,28.5,59.5,378570.38,1.26,1.3,1.0,1.0,1.0
2022-07-31,Sunday,6,7,2022,evening,20,1,0,Station_A,1.2,Diesel,363.06,2180.25,2464.59,86.96,65,37.92,8.5,8.5,15000,12231.8,9767.21,65.1,normal,5,24.5,114.2,894796.43,1.0,0.85,1.25,1.0,0.95
2024-10-29,Tuesday,1,10,2024,afternoon,14,0,0,Station_B,1.0,Petrol_92,380.37,997.5,1151.96,84.52,29,39.72,6.1,6.1,10000,8960.22,7808.26,78.1,normal,3,21.1,108.7,438166.26,0.7,1.0,1.0,1.0,0.95
2024-09-01,Sunday,6,9,2024,evening,20,1,0,Station_D,1.1,Petrol_95,453.1,739.66,707.04,95.59,19,37.21,6.1,6.1,15000,10858.2,10151.16,67.7,normal,2,26.2,153.0,320362.42,0.74,0.85,1.25,1.0,0.95
2022-11-09,Wednesday,2,11,2022,evening,20,0,0,Station_D,1.1,Super_Diesel,416.16,484.46,468.81,96.77,11,42.62,5.7,5.7,10000,7743.1,7274.29,72.7,normal,2,27.5,57.0,195099.01,0.74,0.85,1.0,1.0,1.0
2024-11-26,Tuesday,1,11,2024,evening,20,0,0,Station_B,1.0,Petrol_95,454.24,566.25,727.34,71.55,19,38.28,6.2,6.2,20000,17103.51,16376.17,81.9,normal,2,22.6,58.2,330384.34,0.74,0.85,1.0,1.0,1.0
2023-12-16,Saturday,5,12,2023,morning,8,1,0,Station_E,0.8,Super_Diesel,420.63,773.5,743.04,96.06,19,39.11,7.2,10.8,15000,8294.97,7551.93,50.3,normal,2,23.4,23.3,312544.13,0.85,1.3,1.25,1.0,1.0
2023-07-21,Friday,4,7,2023,afternoon,14,0,0,Station_E,0.8,Super_Diesel,420.21,532.0,612.8,84.81,13,47.14,6.5,6.5,10000,5335.71,4722.91,47.2,normal,2,22.1,161.0,257507.52,1.0,1.0,1.0,1.0,0.95
2022-08-11,Thursday,3,8,2022,afternoon,14,0,0,Station_E,0.8,Petrol_92,383.29,969.0,1518.4,43.3,42,36.15,7.0,7.0,15000,14205.11,12686.71,84.6,normal,4,24.5,115.7,581983.15,0.85,1.0,1.0,1.0,0.95
2024-10-09,Wednesday,2,10,2024,afternoon,14,0,0,Station_D,1.1,Diesel,356.17,1386.0,1080.2,77.94,25,43.21,5.4,5.4,15000,8388.79,7308.59,48.7,normal,3,22.7,35.8,384730.86,0.7,1.0,1.0,1.0,1.0
2022-08-28,Sunday,6,8,2022,evening,20,1,0,Station_A,1.2,Petrol_95,447.48,926.61,876.35,94.58,20,43.82,6.9,6.9,15000,10288.77,9412.42,62.7,normal,2,24.9,159.7,392147.37,0.85,0.85,1.25,1.0,0.95
2023-06-28,Wednesday,2,6,2023,afternoon,14,0,0,Station_D,1.1,Petrol_92,383.84,1897.5,2111.92,88.7,55,38.4,8.6,8.6,10000,6874.19,4762.27,47.6,normal,5,29.6,0.0,810634.74,1.15,1.0,1.0,1.0,1.0
2022-09-15,Thursday,3,9,2022,morning,8,0,0,Station_B,1.0,Petrol_95,450.97,822.72,967.0,82.46,21,46.05,7.3,11.0,15000,12797.97,11830.97,78.9,normal,2,25.3,169.6,436084.18,0.74,1.3,1.0,1.0,0.95
2022-07-15,Friday,4,7,2022,morning,8,0,0,Station_C,0.9,Super_Diesel,424.64,819.0,935.79,85.74,23,40.69,8.3,12.5,20000,11796.88,10861.09,54.3,normal,2,26.7,97.3,397373.33,1.0,1.3,1.0,1.0,1.0
2024-07-07,Sunday,6,7,2024,afternoon,14,1,0,Station_A,1.2,Petrol_92,384.57,2137.5,2392.83,88.05,67,35.71,9.4,9.4,10000,9496.29,7103.46,71.0,normal,5,21.6,113.9,920209.68,1.0,1.0,1.25,1.0,0.95
2023-03-12,Sunday,6,3,2023,afternoon,14,1,0,Station_A,1.2,Petrol_95,451.42,1700.74,1529.45,89.93,35,43.7,9.8,9.8,10000,9418.99,7889.54,78.9,normal,4,28.0,0.0,690425.25,1.26,1.0,1.25,1.0,1.0
2024-07-01,Monday,0,7,2024,afternoon,14,0,0,Station_A,1.2,Diesel,361.81,2052.0,1909.8,93.07,47,40.63,7.2,7.2,20000,11248.53,9338.73,46.7,normal,4,23.4,137.8,690986.32,1.0,1.0,1.0,1.0,0.95
2024-03-11,Monday,0,3,2024,evening,20,0,0,Station_C,0.9,Petrol_92,375.87,1445.63,1561.31,92.0,34,45.92,7.2,7.2,15000,8916.17,7354.86,49.0,normal,4,30.1,0.0,586847.4,1.26,0.85,1.0,1.0,1.0
2024-07-31,Wednesday,2,7,2024,afternoon,14,0,0,Station_D,1.1,Diesel,356.05,1881.0,1487.32,79.07,40,37.18,6.3,6.3,10000,5586.18,4098.86,41.0,normal,3,27.9,147.5,529559.02,1.0,1.0,1.0,1.0,0.95
2022-06-15,Wednesday,2,6,2022,afternoon,14,0,0,Station_D,1.1,Petrol_92,384.73,1897.5,2069.33,90.94,53,39.04,8.5,8.5,20000,11683.27,9613.94,48.1,normal,5,28.9,64.1,796136.81,1.15,1.0,1.0,1.0,1.0
2022-07-26,Tuesday,1,7,2022,morning,8,0,0,Station_A,1.2,Diesel,361.5,2667.6,2374.6,89.02,58,40.94,8.3,12.5,15000,11017.57,8642.97,57.6,normal,5,26.9,158.3,858414.62,1.0,1.3,1.0,1.0,0.95
2022-09-01,Thursday,3,9,2022,afternoon,14,0,0,Station_E,0.8,Super_Diesel,418.63,393.78,366.87,93.17,8,45.86,5.1,5.1,20000,17202.68,16835.81,84.2,normal,2,25.3,159.8,153582.09,0.74,1.0,1.0,1.0,0.95
2023-07-14,Friday,4,7,2023,evening,20,0,0,Station_C,0.9,Diesel,362.88,1308.15,976.12,74.62,24,40.67,5.2,5.2,20000,10145.85,9169.73,45.8,normal,2,20.9,145.1,354213.99,1.0,0.85,1.0,1.0,0.95
2024-12-12,Thursday,3,12,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,417.78,556.32,702.49,73.73,15,46.83,7.0,7.0,20000,15708.6,15006.11,75.0,normal,2,27.6,18.3,293486.29,0.85,0.85,1.0,1.0,1.0
2023-12-12,Tuesday,1,12,2023,afternoon,14,0,0,Station_E,0.8,Petrol_92,380.78,1020.0,1248.51,77.6,33,37.83,6.3,6.3,15000,8763.31,7514.8,50.1,normal,3,30.6,0.0,475413.41,0.85,1.0,1.0,1.0,1.0
2023-09-13,Wednesday,2,9,2023,afternoon,14,0,0,Station_E,0.8,Super_Diesel,421.21,393.78,540.63,62.71,12,45.05,6.1,6.1,10000,9474.23,8933.6,89.3,normal,2,20.1,172.1,227719.77,0.74,1.0,1.0,1.0,0.95
2024-03-05,Tuesday,1,3,2024,afternoon,14,0,0,Station_C,0.9,Petrol_95,447.88,1020.44,999.52,97.95,23,43.46,7.4,7.4,10000,7124.67,6125.15,61.3,normal,2,28.6,0.0,447668.62,1.26,1.0,1.0,1.0,1.0
2022-12-28,Wednesday,2,12,2022,morning,8,0,0,Station_E,0.8,Diesel,364.87,1591.2,1825.94,85.25,41,44.54,7.1,10.6,15000,11043.41,9217.47,61.4,normal,4,30.8,0.0,666233.8,0.85,1.3,1.0,1.0,1.0
2023-01-04,Wednesday,2,1,2023,evening,20,0,0,Station_C,0.9,Petrol_92,382.67,1147.5,1330.95,84.01,37,35.97,6.5,6.5,15000,11028.29,9697.34,64.6,normal,3,28.8,0.0,509308.17,1.0,0.85,1.0,1.0,1.0
2023-09-10,Sunday,6,9,2023,evening,20,1,0,Station_D,1.1,Petrol_95,445.84,739.66,619.97,83.82,16,38.75,5.8,5.8,15000,9690.02,9070.05,60.5,normal,2,24.7,145.6,276405.84,0.74,0.85,1.25,1.0,0.95
2023-07-11,Tuesday,1,7,2023,evening,20,0,0,Station_E,0.8,Petrol_92,379.26,969.0,1016.99,95.05,24,42.37,5.7,5.7,10000,6504.66,5487.67,54.9,normal,3,23.9,135.1,385701.78,1.0,0.85,1.0,1.0,0.95
2022-10-11,Tuesday,1,10,2022,afternoon,14,0,0,Station_E,0.8,Petrol_95,447.16,478.8,748.28,43.72,18,41.57,6.3,6.3,15000,10014.93,9266.65,61.8,normal,2,24.5,104.2,334597.22,0.7,1.0,1.0,1.0,0.95
2024-05-09,Thursday,3,5,2024,afternoon,14,0,0,Station_D,1.1,Petrol_92,382.18,2078.68,1948.79,93.75,44,44.29,8.2,8.2,20000,16972.32,15023.53,75.1,normal,4,29.2,8.0,744779.65,1.26,1.0,1.0,1.0,1.0
2023-05-27,Saturday,5,5,2023,evening,20,1,0,Station_D,1.1,Petrol_95,449.93,1325.16,1435.56,91.67,37,38.8,9.4,9.4,20000,13323.34,11887.78,59.4,normal,3,28.4,42.5,645902.28,1.26,0.85,1.25,1.0,1.0
2022-06-06,Monday,0,6,2022,afternoon,14,0,0,Station_D,1.1,Petrol_95,445.82,1138.5,1272.5,88.23,30,42.42,8.7,8.7,20000,15010.99,13738.49,68.7,normal,3,24.9,52.0,567306.75,1.15,1.0,1.0,1.0,1.0
2022-04-24,Sunday,6,4,2022,evening,20,1,0,Station_E,0.8,Super_Diesel,421.7,773.5,751.89,97.21,19,39.57,7.3,7.3,15000,7722.71,6970.82,46.5,normal,2,32.8,40.6,317070.02,1.3,0.85,1.25,1.0,1.0
2024-06-10,Monday,0,6,2024,afternoon,14,0,0,Station_B,1.0,Diesel,356.75,1966.5,1913.47,97.3,44,43.49,7.3,7.3,20000,16482.3,14568.83,72.8,normal,4,27.6,160.0,682625.81,1.15,1.0,1.0,1.0,0.95
2023-09-13,Wednesday,2,9,2023,morning,8,0,0,Station_D,1.1,Diesel,356.41,1809.99,1586.09,87.63,35,45.32,6.5,9.8,20000,14972.31,13386.22,66.9,normal,4,20.1,172.1,565296.24,0.74,1.3,1.0,1.0,0.95
2022-12-17,Saturday,5,12,2022,afternoon,14,1,0,Station_A,1.2,Diesel,357.67,2295.0,2604.58,86.51,66,39.46,8.8,8.8,20000,14417.22,11812.64,59.1,normal,5,25.9,9.0,931589.08,0.85,1.0,1.25,1.0,1.0
2022-05-03,Tuesday,1,5,2022,morning,8,0,0,Station_A,1.2,Petrol_92,381.18,2947.95,2867.31,97.26,71,40.38,10.6,15.9,20000,15658.36,12791.05,64.0,normal,5,29.2,0.0,1092973.6,1.26,1.3,1.0,1.0,1.0
2022-09-04,Sunday,6,9,2022,morning,8,1,0,Station_B,1.0,Diesel,364.78,2056.81,1860.55,90.46,45,41.35,7.1,10.6,15000,13531.83,11671.28,77.8,normal,4,25.0,145.2,678698.12,0.74,1.3,1.25,1.0,0.95
2024-01-03,Wednesday,2,1,2024,evening,20,0,0,Station_A,1.2,Petrol_92,381.7,1530.0,1548.01,98.82,38,40.74,7.1,7.1,15000,10700.92,9152.91,61.0,normal,4,28.7,0.0,590881.27,1.0,0.85,1.0,1.0,1.0
2022-01-08,Saturday,5,1,2022,morning,8,1,0,Station_D,1.1,Petrol_95,445.26,1608.75,1465.76,91.11,33,44.42,9.5,14.2,20000,12894.44,11428.68,57.1,normal,3,31.5,0.0,652645.22,1.0,1.3,1.25,1.0,1.0
2024-04-05,Friday,4,4,2024,morning,8,0,0,Station_B,1.0,Super_Diesel,423.56,1183.0,1338.4,86.86,31,43.17,10.6,15.9,10000,9454.93,8116.53,81.2,normal,3,31.9,0.0,566892.17,1.3,1.3,1.0,1.0,1.0
2023-08-19,Saturday,5,8,2023,afternoon,14,1,0,Station_E,0.8,Diesel,360.1,1453.5,1874.23,71.05,51,36.75,7.2,7.2,10000,8565.19,6690.96,66.9,normal,4,23.4,216.4,674906.85,0.85,1.0,1.25,1.0,0.95
2024-06-20,Thursday,3,6,2024,morning,8,0,0,Station_C,0.9,Petrol_92,377.86,2018.25,1926.63,95.46,48,40.14,8.1,12.1,10000,8764.66,6838.03,68.4,normal,4,29.2,91.7,728003.47,1.15,1.3,1.0,1.0,1.0
2022-01-10,Monday,0,1,2022,morning,8,0,0,Station_C,0.9,Petrol_95,454.57,1053.0,1005.55,95.49,23,43.72,7.5,11.2,10000,9169.18,8163.63,81.6,normal,3,29.3,0.0,457089.87,1.0,1.3,1.0,1.0,1.0
2022-06-21,Tuesday,1,6,2022,morning,8,0,0,Station_E,0.8,Super_Diesel,424.29,837.2,979.24,83.03,23,42.58,8.6,12.9,20000,12854.76,11875.52,59.4,normal,2,25.3,64.4,415479.96,1.15,1.3,1.0,1.0,1.0
2024-04-19,Friday,4,4,2024,evening,20,0,0,Station_E,0.8,Petrol_92,378.43,1326.0,1495.54,87.21,34,43.99,7.0,7.0,20000,15098.78,13603.24,68.0,normal,3,28.8,9.2,565955.56,1.3,0.85,1.0,1.0,1.0
2024-09-29,Sunday,6,9,2024,morning,8,1,0,Station_B,1.0,Diesel,364.93,2056.81,2174.55,94.28,49,44.38,7.8,11.7,20000,13084.59,10910.04,54.6,normal,5,24.3,176.4,793563.8,0.74,1.3,1.25,1.0,0.95
2024-01-17,Wednesday,2,1,2024,evening,20,0,0,Station_B,1.0,Super_Diesel,415.84,595.0,662.61,88.64,17,38.98,6.8,6.8,10000,7598.62,6936.01,69.4,normal,2,29.8,0.0,275542.91,1.0,0.85,1.0,1.0,1.0
2022-11-27,Sunday,6,11,2022,morning,8,1,0,Station_E,0.8,Petrol_95,447.75,866.03,712.11,82.23,20,35.61,6.2,9.3,20000,10218.14,9506.03,47.5,normal,2,25.9,0.0,318849.33,0.74,1.3,1.25,1.0,1.0
2022-03-22,Tuesday,1,3,2022,morning,8,0,0,Station_C,0.9,Diesel,362.69,2653.15,2380.87,89.74,61,39.03,8.3,12.5,15000,10905.84,8524.97,56.8,normal,5,29.4,0.0,863510.53,1.26,1.3,1.0,1.0,1.0
2024-10-01,Tuesday,1,10,2024,afternoon,14,0,0,Station_C,0.9,Petrol_92,376.0,897.75,1026.25,85.69,23,44.62,5.7,5.7,20000,15052.3,14026.05,70.1,normal,3,22.9,134.3,385868.74,0.7,1.0,1.0,1.0,0.95
2024-03-06,Wednesday,2,3,2024,evening,20,0,0,Station_E,0.8,Petrol_95,451.58,771.0,756.41,98.11,20,37.82,6.4,6.4,15000,9938.28,9181.87,61.2,normal,2,30.3,0.0,341577.11,1.26,0.85,1.0,1.0,1.0
2022-04-14,Thursday,3,4,2022,evening,20,0,1,Station_B,1.0,Petrol_95,447.78,1591.2,1410.37,88.64,31,45.5,9.3,9.3,20000,16343.77,14933.4,74.7,normal,3,29.5,0.0,631533.09,1.3,0.85,1.0,1.6,1.0
2024-06-19,Wednesday,2,6,2024,evening,20,0,0,Station_B,1.0,Petrol_92,383.51,1392.94,1210.32,86.89,27,44.83,6.2,6.2,20000,16375.58,15165.26,75.8,normal,3,28.1,126.7,464163.98,1.15,0.85,1.0,1.0,0.95
2023-12-11,Monday,0,12,2023,afternoon,14,0,0,Station_E,0.8,Petrol_95,451.08,612.0,771.85,73.88,19,40.62,6.4,6.4,15000,13418.81,12646.96,84.3,normal,2,27.3,39.2,348163.37,0.85,1.0,1.0,1.0,1.0
2023-07-25,Tuesday,1,7,2023,afternoon,14,0,0,Station_B,1.0,Petrol_92,379.94,1425.0,1652.71,84.02,36,45.91,7.4,7.4,15000,12594.81,10942.1,72.9,normal,4,21.5,129.9,627936.57,1.0,1.0,1.0,1.0,0.95
2024-04-16,Tuesday,1,4,2024,morning,8,0,0,Station_D,1.1,Diesel,361.17,3346.2,3581.69,92.96,87,41.17,11.0,16.5,15000,9658.24,6076.55,40.5,normal,5,29.7,0.0,1293585.41,1.3,1.3,1.0,1.0,1.0
2024-05-31,Friday,4,5,2024,morning,8,0,0,Station_C,0.9,Super_Diesel,421.78,1031.78,1083.77,94.96,26,41.68,9.2,13.8,15000,13685.36,12601.59,84.0,normal,3,30.3,97.1,457111.48,1.26,1.3,1.0,1.0,1.0
2024-10-04,Friday,4,10,2024,afternoon,14,0,0,Station_C,0.9,Diesel,359.52,1134.0,1143.22,99.19,28,40.83,5.5,5.5,20000,11906.18,10762.96,53.8,normal,3,22.9,79.3,411010.35,0.7,1.0,1.0,1.0,1.0
2022-01-28,Friday,4,1,2022,afternoon,14,0,0,Station_B,1.0,Petrol_92,381.17,1500.0,1578.89,94.74,42,37.59,7.2,7.2,10000,6975.54,5396.65,54.0,normal,4,31.7,0.0,601819.38,1.0,1.0,1.0,1.0,1.0
2023-08-16,Wednesday,2,8,2023,afternoon,14,0,0,Station_E,0.8,Super_Diesel,419.03,452.2,332.42,73.51,7,47.49,4.9,4.9,10000,5115.84,4783.42,47.8,normal,2,23.7,136.3,139295.45,0.85,1.0,1.0,1.0,0.95
2023-10-22,Sunday,6,10,2023,evening,20,1,0,Station_A,1.2,Petrol_92,380.88,1271.81,1567.38,76.76,41,38.23,7.2,7.2,10000,7598.25,6030.87,60.3,normal,4,24.6,140.2,596980.23,0.7,0.85,1.25,1.0,0.95
2022-06-11,Saturday,5,6,2022,morning,8,1,0,Station_A,1.2,Petrol_92,375.72,3195.56,2927.14,91.6,82,35.7,10.8,16.2,15000,13191.08,10263.94,68.4,normal,5,28.1,107.3,1099788.06,1.15,1.3,1.25,1.0,0.95
